,basy_yljgid,basy_caption,basy_dept_adrresscode,basy_yydj
63696,JG_510000005948,三台县龙树镇中心卫生院,510722,未评级未评等
63743,JG_510000004898,自贡市贡井区龙潭中心卫生院,510303,未评级未评等
63744,JG_510000201290,南充姜氏医院,511303,未评级未评等
63745,JG_510000010330,宣汉县龙泉土家族乡卫生院,511722,未评级未评等
63760,JG_510000004124,成都市金牛区驷马桥社区卫生服务中心,510106,未评级未评等
63765,JG_510000001684,攀枝花市仁和区妇幼保健服务中心（攀枝花市仁和区妇幼保健院）,510411,一级甲等
63766,JG_510000013102,乡城县然乌乡卫生院,513336,未评级未评等
63767,JG_510000011758,安岳县龙台镇中心卫生院（安岳县第四人民医院）,512021,未评级未评等
63806,JG_510000008150,南充市嘉陵区河西镇卫生院,511304,未评级未评等
63810,JG_510000013272,木里县列瓦镇卫生院,513422,未评级未评等
63811,JG_510000X04705,长宁怡康精神病医院,511524,二级未评等
63812,JG_510000900747,南部仁爱胃肠医院,511321,未评级未评等
63814,JG_510000187634,泸州纳溪护民医院,510503,一级乙等
63867,JG_510000008112,南充市嘉陵区大兴乡卫生院,511304,未评级未评等
63868,JG_510000001082,成都宏明电子股份有限公司医院,510108,未评级未评等
63873,JG_510000003654,简阳北门医院,510185,一级甲等
63879,JG_510000188236,南充李家安康医院,511302,未评级未评等
63881,JG_510000002784,南充市嘉陵区妇幼保健计划生育服务中心,511304,二级甲等
63888,JG_510000009416,宜宾市南溪区南溪街道中心卫生院,511503,未评级未评等
63889,JG_510000013668,宁南县宁远镇卫生院,513427,未评级未评等
63896,JG_510000003280,达竹煤电集团公司医院,511702,一级未评等
63905,JG_510000007414,资中县孟塘镇卫生院,511025,未评级未评等
63917,JG_510000010106,达州市达川区赵家镇中心卫生院,511703,未评级未评等
63937,JG_510000913651,南充友爱康复医院西充分院,511325,未评级未评等
63938,JG_510000197878,富顺县精神病医院,510322,二级乙等
63940,JG_510000007498,乐山市市中区通江街道社区卫生服务中心,511102,未评级未评等
63941,JG_510000002338,剑阁县人民医院,510823,三级乙等
64003,JG_510000000612,成都锦一医院,510104,一级未评等
64004,JG_5100001929665,资阳中欣肛肠医院,512002,未评级未评等
64010,JG_510000159970,镇江寺社区卫生服务中心,510903,未评级未评等
64012,JG_510000000966,成都市武侯区人民医院,510107,二级甲等
64060,JG_510000001066,成都市成华区妇幼保健院,510108,二级甲等
64064,JG_510000011246,巴中市恩阳区下八庙镇乐丰卫生院,511903,未评级未评等
64068,JG_510000005596,中江县辑庆中心卫生院,510623,未评级未评等
64100,JG_510000013908,昭觉县新城镇中心卫生院,513431,未评级未评等
64103,JG_510000003858,石渠县妇幼保健计划生育服务中心,513332,一级乙等
64105,JG_510000002228,广元市中医医院,510802,三级甲等
64167,JG_510000001096,成都成实医院,510108,未评级未评等
64169,JG_510000006728,青川县凉水镇中心卫生院,510822,未评级未评等
64170,JG_510000013460,会理市城北街道外北卫生院,513402,未评级未评等
64171,JG_510000187954,成都新都力泰医院,510114,一级未评等
64173,JG_510000010286,宣汉县桃花镇卫生院,511722,未评级未评等
64186,JG_510000007468,隆昌市双凤镇中心卫生院,511083,未评级未评等
64204,JG_510000196104,雅安康禾精神病医院,511803,未评级未评等
64207,JG_510000002670,峨边彝族自治县人民医院,511132,二级甲等
64226,JG_510000201966,金阳县中彝医院,513430,未评级未评等
64227,JG_510000173570,大竹维尔康医院（普通合伙）,511724,一级未评等
64232,JG_510000202384,剑阁友好医院,510823,未评级未评等
64237,JG_510000002868,眉山市中医医院（眉山市东坡区人民医院）,511402,三级甲等
64354,JG_510000005706,广汉市南丰镇卫生院,510681,未评级未评等
64374,JG_510000900248,宜宾安民医院,511504,一级未评等
64375,JG_510000009136,仁寿县视高街道清水社区卫生服务中心,511499,未评级未评等
64401,JG_510000202308,成都锦江大观医院,510104,二级甲等
64422,JG_510000190472,广安市中医医院,511602,二级甲等
64445,JG_510000005976,三台县灵兴镇卫生院,510722,未评级未评等
64456,JG_510000010262,宣汉县华景镇卫生院,511722,未评级未评等
64466,JG_510000187210,成都双流蛟龙港医院有限公司,510116,一级未评等
64473,JG_510000007244,内江市市中区史家镇中心卫生院,511002,未评级未评等
64477,JG_510000907939,峨边东诚医院,511132,一级未评等
64478,JG_510000186584,阿坝兴富医院,513223,二级乙等
64487,JG_510000904164,阆中爱民医院,511381,一级甲等
64495,JG_510000007804,沐川县黄丹镇卫生院,511129,未评级未评等
64497,JG_510000151227,成都东部新区三岔中心卫生院,510197,未评级未评等
64521,JG_510000003830,甘孜县妇幼保健计划生育服务中心,513328,二级乙等
64522,JG_510000168756,泸州丽人妇产医院,510502,二级未评等
64523,JG_510000013484,会理市小黑箐镇中心卫生院,513402,未评级未评等
64524,JG_510000162784,平昌县汉王庙社区卫生服务中心,511923,未评级未评等
64538,JG_510000001072,前锋医院,510108,未评级未评等
64540,JG_510000148379,成都市第五人民医院,510115,三级甲等
64764,JG_510000183976,宣汉济康医院,511722,一级未评等
64775,JG_510000010728,万源市玉带乡卫生院,511781,未评级未评等
64784,JG_510000007916,峨眉山市川主镇卫生院,511181,未评级未评等
64822,JG_510000001538,自贡市光大医院,510311,二级乙等
64823,JG_510000202102,大英兴奎医院,510923,一级甲等
64826,JG_510000X87209,九龙县民族医院,513324,二级甲等
64827,JG_510000005348,合江县临港街道社区卫生服务中心（合江县第三人民医院）,510522,未评级未评等
64829,JG_510000013976,昭觉县哈甘乡卫生院,513431,未评级未评等
64830,JG_510000X30046,广安国丹皮肤病医院,511602,二级未评等
64841,JG_510000009878,岳池县天平镇卫生院,511621,未评级未评等
64842,JG_510000924908,渠县崇康医院,511725,一级未评等
64847,JG_510000011770,安岳县驯龙镇中心卫生院,512021,未评级未评等
64853,JG_510000009024,眉山市东坡区万胜镇卫生院,511402,未评级未评等
64860,JG_510000008924,阆中市江南街道垭口卫生院,511381,未评级未评等
64862,JG_510000004748,邛崃市临济镇卫生院,510183,未评级未评等
64874,JG_510000009660,兴文县五星镇卫生院,511528,未评级未评等
64876,JG_510000001838,德阳骨科医院,510603,二级未评等
64878,JG_510000010068,通川区复兴镇卫生院,511702,未评级未评等
64879,JG_510000011328,通江县广纳中心卫生院,511921,未评级未评等
64882,JG_510000180644,成都郫都东区医院,510117,一级未评等
64886,JG_510000175360,青神康达骨科医院,511425,二级甲等
64910,JG_510000010274,宣汉县老君乡卫生院,511722,未评级未评等
64911,JG_510000006822,剑阁县剑门关镇中心卫生院,510823,未评级未评等
64918,JG_510000904505,成都西南中医医院,510106,未评级未评等
64922,JG_510000001288,四川天府新区兴隆社区卫生服务中心（四川天府新区兴隆中医医院）,510110,未评级未评等
64932,JG_510000900482,雅安唐氏肛肠专科医院,511802,未评级未评等
64940,JG_510000173572,大竹骨科医院,511724,二级未评等
64945,JG_510000001204,成都市新都区人民医院,510114,三级甲等
65037,JG_510000924334,成都威高肾病医院,510107,二级未评等
65039,JG_510000148032,成都华阳骨康综合医院,510110,一级未评等
65040,JG_510000012086,理县薛城中心卫生院,513222,未评级未评等
65041,JG_510000009328,宜宾市翠屏区白花镇中心卫生院,511502,未评级未评等
65097,JG_510000009888,武胜县猛山乡卫生院,511622,未评级未评等
65102,JG_510000166756,荣县旭阳中心卫生院,510321,未评级未评等
65115,JG_510000010364,开江县甘棠镇卫生院,511723,未评级未评等
65140,JG_510000169510,遂宁妇产医院,510903,二级未评等
65141,JG_510000003642,简阳市妇幼保健院,510185,三级乙等
65156,JG_510000009690,屏山县夏溪乡卫生院,511529,未评级未评等
65157,JG_510000010848,雅安市名山区万古镇卫生院,511803,未评级未评等
65163,JG_510000006276,北川羌族自治县陈家坝镇中心卫生院,510726,未评级未评等
65166,JG_510000009340,宜宾市叙州区柏溪街道喜捷社区卫生服务中心,511504,未评级未评等
65167,JG_510000008930,阆中市文成镇清泉卫生院,511381,未评级未评等
65169,JG_510000011414,通江县板桥口镇卫生院,511921,未评级未评等
65170,JG_510000001634,富顺县晨光医院（富顺县第三人民医院）,510322,二级甲等
65203,JG_510000012062,汶川县绵虒中心卫生院,513221,未评级未评等
65205,JG_510000009674,兴文县石海镇中心卫生院,511528,未评级未评等
65206,JG_510000002406,射洪市康复保健医院（射洪市平安街道社区卫生服务中心）,510981,未评级未评等
65214,JG_510000201980,什邡成南康复医院,510682,一级未评等
65220,JG_510000148389,成都市温江区柳城街道社区卫生服务中心,510115,未评级未评等
65229,JG_510000005974,三台县塔山镇中心卫生院,510722,未评级未评等
65253,JG_510000000604,成都肛肠专科医院,510104,三级甲等
65262,JG_510000010424,大竹县高穴中心卫生院,511724,未评级未评等
65276,JG_510000164682,德阳市旌阳区东南社区卫生服务中心,510603,未评级未评等
65281,JG_510000002090,绵阳富临医院,510771,三级乙等
65315,JG_510000202614,屏山怡宁精神病医院,511529,一级未评等
65316,JG_510000004036,越西县第一人民医院,513434,二级甲等
65351,JG_510000007440,资中县罗泉镇卫生院,511025,未评级未评等
65356,JG_510000005296,泸县第二人民医院,510521,二级甲等
65370,JG_510000014166,越西县新民镇中心卫生院,513434,未评级未评等
65371,JG_510000X60369,四川蓝生脑科医院,510106,三级未评等
65379,JG_510000159848,合江县白沙镇参宝卫生院,510522,未评级未评等
65380,JG_510000010586,渠县瑯琊镇中心卫生院,511725,未评级未评等
65397,JG_510000002200,江油市城东医院,510781,一级甲等
65398,JG_510000167398,成都安琪儿妇产医院,510107,二级未评等
65405,JG_510000009302,宜宾市叙州区南广镇卫生院,511504,未评级未评等
65406,JG_510000011186,巴中市恩阳区九镇卫生院,511903,未评级未评等
65409,JG_510000202710,南部瑞康医院,511321,二级乙等
65425,JG_510000X53836,四川绿色歧黄医院管理有限公司洞子口医院,510106,一级未评等
65429,JG_510000002944,丹棱县妇幼保健服务中心,511424,二级甲等
65431,JG_510000013114,稻城县木拉乡卫生院,513337,未评级未评等
65432,JG_510000900364,泸州久正骨科医院,510502,二级甲等
65440,JG_510000002268,旺苍县人民医院,510821,三级乙等
65517,JG_510000147876,自贡三松汇兴医院,510399,一级甲等
65518,JG_510000203214,岳池友安医院,511621,一级未评等
65524,JG_510000007190,射洪市文升镇卫生院,510981,未评级未评等
65528,JG_510000003974,会理市妇幼保健计划生育服务中心（会理市妇幼保健院）,513402,二级乙等
65541,JG_510000172228,壤塘县藏医院,513230,二级甲等
65542,JG_510000916991,成都鹰阁医院,510108,二级未评等
65543,JG_510000007940,峨眉山市胜利镇卫生院,511181,未评级未评等
65557,JG_510000X16388,盐亭仁康医院,510723,一级未评等
65559,JG_510000004666,四川省地矿局四0五医院,510181,二级甲等
65600,JG_510000003224,岳池眼科医院,511621,二级未评等
65604,JG_510000900047,江安恒江医院,511523,一级未评等
65621,JG_510000188002,荣州佛都老年病医院,510321,二级未评等
65632,JG_510000166604,内江惠康医院,511011,一级甲等
65640,JG_510000910480,泸州康桥医院,510502,一级未评等
65643,JG_510000X33996,泸州锦欣妇产医院,510502,二级未评等
65648,JG_510000011176,巴中市恩阳区文治街道石城卫生院,511903,未评级未评等
65649,JG_510000002720,南充市中医医院,511302,三级甲等
65695,JG_510000008482,营山县太蓬乡卫生院,511322,未评级未评等
65698,JG_510000007850,马边彝族自治县三河口中心卫生院,511133,未评级未评等
65705,JG_510000162194,广汉鸿疗医院,510681,一级未评等
65706,JG_510000013218,西昌市安哈镇中心卫生院,513401,未评级未评等
65711,JG_510000004256,青白江日鑫老年病医院,510113,二级未评等
65722,JG_510000173738,邛崃华大医院,510183,一级未评等
65725,JG_510000X52555,成都高新同爱医院,510199,未评级未评等
65730,JG_510000013100,乡城县洞松乡卫生院,513336,未评级未评等
65731,JG_510000007064,遂宁市安居区拦江镇中心卫生院,510904,未评级未评等
65754,JG_510000202140,泸州纳溪凤仁中医医院,510503,一级未评等
65777,JG_510000013270,木里藏族自治县牦牛坪乡卫生院,513422,未评级未评等
65778,JG_510000014196,越西县竹阿觉镇中心卫生院,513434,未评级未评等
65782,JG_510000167440,成都棕南医院,510107,一级未评等
65784,JG_510000001436,彭州市第四人民医院（彭州市精神卫生中心）,510182,二级甲等
65796,JG_510000148397,成都市温江区金马街道社区卫生服务中心,510115,未评级未评等
65811,JG_510000011322,通江县毛浴镇卫生院,511921,未评级未评等
65813,JG_510000007334,内江市东兴区高桥街道卫生院,511011,未评级未评等
65815,JG_510000925789,南部康乐医院,511321,一级未评等
65816,JG_510000004932,自贡市大安区凤凰镇卫生院,510304,未评级未评等
